idEntrevista,ESTADO,CIDADE,REGIAO,TIPO,SEXO,IDADE1,IDADE,P1,P2,P3,P4,P5,P6,P7,P8_1,P8_2,P8_3,P8_4,P8_5,P8_6,P8_7,P8_8,P8_9,P8_10,P8_11,P8_99,P9,P10_1,P10_2,P10_3,P10_4,P10_5,P10_6,P10_7,P11_1,P11_2,P11_3,P11_4,P11_5,P11_6,P11_7,P12_1,P12_2,P12_3,P12_4,P12_5,P12_6,P12_7,P12A,P13_1,P13_2,P13_3,P13_4,P13_5,P13_6,P13_7,P14,P15,P16,P17_1,P17_2,P17_3,P17_4,P17_5,P17_6,P17_7,P17_8,P18,P19,P20,P21,P22,P23_1,P23_2,P23_3,P23_4,P23_5,P24,P25_1,P25_2,P25_3,P25_4,P25_5,P25_6,P25_7,P25_8,P26_1,P26_2,P26_3,P26_4,P26_5,P26_6,P27,P28,P29,P30,P31_1,P31_2,P31_3,P31_4,P31_5,P31_6,P31_7,P31_8,P31_9,P31_10,P31_11,P31_12,P31_13,P32_1,P32_2,P32_3,P32_4,P32_5,P32_6,P33,P34_1,P34_2,P34_3,P34_4,P35,P36,P37,P38,P39_1,P39_2,P39_3,P39_4,P39_5,P40_1,P40_2,ESCOLAE,PF6,PF7,RENDAF,CLASSE,IDAT,ESCT,RENT,CLAST,RELT
28822174,SP,SaO PAULO,Sudeste,Capital,Homens,37,35 a 44 anos,Regular,Desaprovo,Pouca,Centro,Muito interessado,Muito interessado,Uma vez por dia, , , , , ,Televisao, , , ,Pelas redes sociais, , ,Conteudo confiavel,Instagram,Youtube, , , , , , , ,TV/Canal por assinatura/ Streaming, , , , ,Celular,PC/desktop, , , , , ,Celular,Confio muito,Confio muito,Confio muito,Confio muito,Confio pouco,Confio pouco,Confio muito,Videos ou textos de noticias mais curtos,Noticias de diferentes pontos de vista,"Le, assiste ate o fim", , , ,Eu compartilho a noticia jornalistica com conhecidos, , ,Eu converso com amigos ou colegas sobre noticias jornalisticas, ,Nao confia,Nao,Frequentemente,Nao, ,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,Pouca responsabilidade,Muita responsabilidade,"Sim, muito",Nao e impactado,Nao e impactado,Nao e impactado,Nao e impactado,Nao e impactado,Nao e impactado,Nao e impactado,Nao e impactado,Muito impactado,Pouco impactado,Muito impactado,Muito impactado,Nao sei,Muito impactado,Amigos e familiares,"Sim, sempre",Sim,"Sim, poucas vezes", ,Poder Judiciario, ,"Forcas Armadas (Exercito, Marinha, Aeronautica)",Policia, , , , , , , , ,Nao sei,Nao sei,Sim,Nao sei,Nao sei,Sim,Nao alterou em nada,Discordo,Concordo,Discordo,Discordo,OMS / Anvisa,Aumentou muito,Confio muito,Urna eletrônica,Pouco preocupado,Pouco preocupado,Pouco preocupado,Pouco preocupado,Pouco preocupado,Confianca no sistema operacional de eleicao (urna ou papel),Certificacao de que meu voto foi computado,Superior completo,Branca,Catolica,"Entre de R$ 3.600,01 ate R$ 7.200,00 - De 3 ate 6 SMs",B2,30 a 39 anos,Superior,De 3  a 6 SMs,A/B,Catolicos
28822278,SP,SaO PAULO,Sudeste,Capital,Homens,44,35 a 44 anos,Ruim,Desaprovo,Pouca,Centro,Nao muito interessado,Muito interessado,Uma vez por dia, , , , , ,Televisao, , , , , , ,Conforto,Facebook,WhatsApp, , , , , , , ,TV/Canal por assinatura/ Streaming, , , , ,SmartTV,LapTop/notebook, , , , , ,SmartTV,Confio pouco,Nao confio nada,Confio pouco,Confio pouco,Nao confio nada,Nao confio nada,Confio pouco,Videos ou textos de noticias mais curtos,Noticias de diferentes pontos de vista,"Le, assiste ate o fim", , , ,Eu compartilho a noticia jornalistica com conhecidos, , ,Eu converso com amigos ou colegas sobre noticias jornalisticas, ,"Sim, mais ou menos",Nao,Frequentemente,Nao, ,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,"Sim, mais ou menos",Muito impactado,Muito impactado,Muito impactado,Muito impactado,Pouco impactado,Muito impactado,Pouco impactado,Muito impactado,Mais ou menos impactado,Mais ou menos impactado,Nao sei,Nao sei,Nao sei,Mais ou menos impactado,Nao estou preocupado com isso,"Sim, sempre",Sim,"Sim, poucas vezes", , , , , ,Universidades / cientistas, , , , ,Ordem dos advogados – OAB, , ,Nao,Nao,Nao,Nao,Nao,Nao,"Sim, para melhor",Discordo,Concordo,Discordo,Discordo,Amigos e familiares,Aumentou um pouco,Confio pouco,Urna eletrônica,Muito preocupado,Muito preocupado,Muito preocupado,Pouco preocupado,Muito preocupado,Garantia de que nao ha interferencia interna (dentro do Brasil),Garantia de que nao ha interferencia externa (de outros paises),Superior completo,Branca,Catolica,"Entre de R$ 3.600,01 ate R$ 7.200,00 - De 3 ate 6 SMs",B2,40 a 49 anos,Superior,De 3  a 6 SMs,A/B,Catolicos
28843046,SP,MAIRIPORa,Sudeste,RM,Homens,35,35 a 44 anos,Pessimo,Desaprovo totalmente,Nenhuma,Ja tive posicao politica e hoje nao tenho mais,Nao tenho interesse,Algumas vezes tenho interesse,Algumas vezes por semana, , , , , , , , , ,Pelas redes sociais, , ,Conforto,Facebook,Youtube,WhatsApp, , , , , , , , ,Canal no YouTube, , ,Celular,PC/desktop, , , , , ,Celular,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Nao confio nada,Confio pouco,Videos ou textos de noticias mais curtos,Noticias de fontes que compartilham seu ponto de vista/ emitem suas opiniões,Comenta, , , , , , ,Eu converso com amigos ou colegas sobre noticias jornalisticas, ,Nao confia,Sim,Frequentemente,Nao, ,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,"Sim, muito",Mais ou menos impactado,Nao e impactado,Muito impactado,Muito impactado,Nao e impactado,Pouco impactado,Nao e impactado,Pouco impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Nao sei,Muito impactado,Pessoas em geral,"Sim, poucas vezes",Nao,Nao compartilha, , , ,"Forcas Armadas (Exercito, Marinha, Aeronautica)", ,Universidades / cientistas, , ,Igreja, , , , ,Nao,Nao,Nao,Nao,Nao,Nao,Nao alterou em nada,Discordo,Discordo,Discordo,Discordo,Governo Estadual/Municipal,Aumentou um pouco,Nao confio,Tanto faz,Pouco preocupado,Pouco preocupado,Muito preocupado,Nada preocupado,Muito preocupado,Agilidade na contagem de votos,Certificacao de que meu voto foi computado,Medio completo,Parda,Protestante/Evangelica,"Entre de R$ 3.600,01 ate R$ 7.200,00 - De 3 ate 6 SMs",B2,30 a 39 anos,Medio,De 3  a 6 SMs,A/B,Evangelicos
28830442,SP,BAURU,Sudeste,Interior,Homens,42,35 a 44 anos,Pessimo,Desaprovo totalmente,Nenhuma,Esquerda/ Centro-Esquerda,Muito interessado,Extremamente interessado,Mais de uma vez por dia, , , , , , ,Sites alternativos de noticias, , ,Pelas redes sociais, , ,Facilidade de acesso,Instagram,Youtube,WhatsApp,Twiter,Facebook, , , , ,TV/Canal por assinatura/ Streaming, ,Canal no YouTube,Canal de audio/Podcast, ,Celular,PC/desktop, , , , , ,Celular,Confio muito,Confio muito,Confio pouco,Confio muito,Confio pouco,Confio pouco,Nao confio nada,Videos ou textos de noticias mais curtos,Noticias de fontes que compartilham seu ponto de vista/ emitem suas opiniões,Denuncia,"Eu reajo a noticia jornalistica (ex. curtir, odiar, favoritar, etc)",Eu comento a noticia jornalistica nas redes sociais ou site, , , , ,Eu converso com amigos ou colegas sobre noticias jornalisticas, ,Nao confia,Nao,Frequentemente,Nao, ,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,Alguma responsabilidade,"Sim, muito",Pouco impactado,Pouco impactado,Mais ou menos impactado,Pouco impactado,Nao e impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Pouco impactado,Pouco impactado,Muito impactado,Nao e impactado,Muito impactado,"Governo, politicos ou de partidos politicos do meu pais","Sim, muitas vezes",Sim,"Sim, poucas vezes", , , , , ,Universidades / cientistas, , , , ,Ordem dos advogados – OAB,ONGs, ,Sim,Nao,Nao,Sim,Nao,Sim,Nao alterou em nada,Discordo,Concordo,Discordo,Discordo,Universidades / cientistas,Aumentou um pouco,Confio muito,Urna eletrônica,Nada preocupado,Nada preocupado,Nada preocupado,Pouco preocupado,Nada preocupado,Agilidade na contagem de votos,Confianca na independencia e confiabilidade da justica eleitoral,Superior completo,Preta,Catolica,"Entre de R$ 3.600,01 ate R$ 7.200,00 - De 3 ate 6 SMs",B2,40 a 49 anos,Superior,De 3  a 6 SMs,A/B,Catolicos
28843157,SP,GUARULHOS,Sudeste,RM,Homens,35,35 a 44 anos,Pessimo,Desaprovo totalmente,Nenhuma,Esquerda/ Centro-Esquerda,Muito interessado,Algumas vezes tenho interesse,Uma vez por semana, , , , , ,Televisao,Sites alternativos de noticias, , , , , ,Facilidade de acesso,Facebook,Instagram, , , , , , , ,TV/Canal por assinatura/ Streaming, , , , ,PC/desktop,SmartTV, , , , , ,SmartTV,Confio muito,Confio pouco,Confio muito,Confio muito,Confio muito,Confio pouco,Nao confio nada,Videos ou textos de noticias mais longos,Noticias de diferentes pontos de vista,"Le, assiste ate o fim","Eu reajo a noticia jornalistica (ex. curtir, odiar, favoritar, etc)", , ,Eu compartilho a noticia jornalistica com conhecidos, , ,Eu converso com amigos ou colegas sobre noticias jornalisticas, ,Nao confia,Nao,Frequentemente,Nao, ,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,"Sim, muito",Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,"Governo, politicos ou de partidos politicos do meu pais","Sim, muitas vezes",Sim,"Sim, poucas vezes", , , , , ,Universidades / cientistas, , , ,Imprensa, ,ONGs, ,Sim,Nao,Nao,Sim,Nao,Sim,Nao alterou em nada,Discordo,Discordo,Discordo,Discordo,Medicos e profissionais da saude,Aumentou muito,Confio muito,Urna eletrônica,Pouco preocupado,Pouco preocupado,Pouco preocupado,Pouco preocupado,Pouco preocupado,Garantia de que nao ha interferencia interna (dentro do Brasil),Certificacao de que meu voto foi computado,Superior completo,Preta,Sem religiao definida/Tenho minha espiritualidade,"Entre de R$ 3.600,01 ate R$ 7.200,00 - De 3 ate 6 SMs",B2,30 a 39 anos,Superior,De 3  a 6 SMs,A/B,Sem religiao
28843236,SP,SaO BERNARDO DO CAMPO,Sudeste,RM,Homens,39,35 a 44 anos,Pessimo,Desaprovo totalmente,Nenhuma,Esquerda/ Centro-Esquerda,Muito interessado,Muito interessado,Uma vez por dia, ,Jornal digital, , , ,Televisao, , , , , , ,Facilidade de acesso,WhatsApp,Facebook,Instagram,TikTok, , , , , ,TV/Canal por assinatura/ Streaming, ,Canal no YouTube, , ,LapTop/notebook,Celular, , , , , ,LapTop/notebook,Confio pouco,Confio pouco,Confio muito,Confio muito,Confio pouco,Nao confio nada,Nao confio nada,Videos ou textos de noticias mais curtos,Noticias de fontes que nao possuem um ponto particular/ nao emitem suas opiniões,"Le, assiste ate o fim","Eu reajo a noticia jornalistica (ex. curtir, odiar, favoritar, etc)",Eu comento a noticia jornalistica nas redes sociais ou site, , , , , , ,"Sim, mais ou menos",Nao,Frequentemente,Nao, ,Alguma responsabilidade,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,"Sim, muito",Nao e impactado,Nao e impactado,Nao e impactado,Nao e impactado,Nao e impactado,Mais ou menos impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,"Governo, politicos ou de partidos politicos do meu pais","Sim, sempre",Sim,"Sim, poucas vezes", , , , , ,Universidades / cientistas, , , ,Imprensa,Ordem dos advogados – OAB, , ,Sim,Sim,Sim,Sim,Sim,Sim,"Sim, para pior",Discordo,Concordo,Discordo,Discordo,OMS / Anvisa,Nao mudou,Confio muito,Urna eletrônica,Pouco preocupado,Muito preocupado,Pouco preocupado,Nada preocupado,Pouco preocupado,Confianca na independencia e confiabilidade da justica eleitoral,Praticidade/simplicidade para votar,Superior completo,Parda,Budista/Kardecista,"Entre de R$ 3.600,01 ate R$ 7.200,00 - De 3 ate 6 SMs",B2,30 a 39 anos,Superior,De 3  a 6 SMs,A/B,Outras religiões
28843272,SP,SOROCABA,Sudeste,Interior,Homens,40,35 a 44 anos,Pessimo,Desaprovo totalmente,Nenhuma,Esquerda/ Centro-Esquerda,Nao muito interessado,Algumas vezes tenho interesse,Uma vez por semana, ,Jornal digital, , , , , , ,"Por amigos, familiares ou conhecidos", , , ,Facilidade de acesso,Facebook,Instagram,WhatsApp, , , , , , , , , , ,Nenhum desses,LapTop/notebook,Celular, , , , , ,Celular,Confio pouco,Confio pouco,Nao confio nada,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Depende do conteudo dos videos ou textos de noticias,Noticias de diferentes pontos de vista,"Le, assiste ate o fim", , , , , , ,Eu converso com amigos ou colegas sobre noticias jornalisticas, ,"Sim, mais ou menos",Sim,as vezes,Nao, ,Pouca responsabilidade,Alguma responsabilidade,Alguma responsabilidade,Alguma responsabilidade,Muita responsabilidade,"Sim, muito",Mais ou menos impactado,Mais ou menos impactado,Pouco impactado,Mais ou menos impactado,Pouco impactado,Mais ou menos impactado,Mais ou menos impactado,Mais ou menos impactado,Mais ou menos impactado,Pouco impactado,Pouco impactado,Pouco impactado,Pouco impactado,Pouco impactado,"Governo, politicos ou de partidos politicos de outros paises (internacional)","Sim, poucas vezes",Sim,"Sim, poucas vezes", , , , , ,Universidades / cientistas, , , , ,Ordem dos advogados – OAB, , ,Nao,Nao,Nao,Nao,Nao,Nao,"Sim, para melhor",Discordo,Concordo,Discordo,Discordo,Universidades / cientistas,Aumentou muito,Confio muito,Urna eletrônica,Pouco preocupado,Pouco preocupado,Pouco preocupado,Pouco preocupado,Pouco preocupado,Praticidade/simplicidade para votar,Garantia de que nao ha interferencia externa (de outros paises),Medio completo,Preta,Espirita/Kardecista,"Entre de R$ 3.600,01 ate R$ 7.200,00 - De 3 ate 6 SMs",B2,40 a 49 anos,Medio,De 3  a 6 SMs,A/B,Outras religiões
28858425,SP,SaO PAULO,Sudeste,Capital,Homens,39,35 a 44 anos,otimo,Aprovo totalmente,Muita,Direita/ Centro-Direita,Algumas vezes tenho interesse,Extremamente interessado,Mais de uma vez por dia, , , , , ,Televisao,Sites alternativos de noticias, , , , , ,Facilidade de acesso,Facebook,Youtube,WhatsApp, , , , , , ,TV/Canal por assinatura/ Streaming,Site noticioso/ agencia de noticia,Canal no YouTube, , ,Celular,LapTop/notebook, , , , , ,Celular,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Nao utiliza,Confio pouco,Videos ou textos de noticias mais curtos,Noticias de diferentes pontos de vista,Ignora/Nem le, , , ,Eu compartilho a noticia jornalistica com conhecidos, , ,Eu converso com amigos ou colegas sobre noticias jornalisticas, ,Nao confia,Sim,Frequentemente,Nao, ,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,"Sim, pouco",Muito impactado,Muito impactado,Muito impactado,Muito impactado,Nao e impactado,Mais ou menos impactado,Nao sei,Mais ou menos impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Pessoas em geral,"Sim, poucas vezes",Nao,Nao compartilha, , , , , ,Universidades / cientistas, , , ,Imprensa,Ordem dos advogados – OAB, , ,Sim,Nao,Sim,Nao,Nao,Sim,"Sim, para pior",Discordo,Concordo,Discordo,Discordo,Medicos e profissionais da saude,Aumentou muito,Confio pouco,Urna eletrônica,Nada preocupado,Nada preocupado,Pouco preocupado,Nada preocupado,Nada preocupado,Agilidade na contagem de votos,Certificacao de que meu voto foi computado,Medio completo,Branca,Catolica,"Entre de R$ 3.600,01 ate R$ 7.200,00 - De 3 ate 6 SMs",B2,30 a 39 anos,Medio,De 3  a 6 SMs,A/B,Catolicos
28858537,SP,PEDREIRA,Sudeste,Interior,Homens,39,35 a 44 anos,Ruim,Desaprovo totalmente,Nao sabe,Nunca tive posicao politica,Algumas vezes tenho interesse,Extremamente interessado,Mais de uma vez por dia, , , , , ,Televisao, ,WhatsApp ou telefone, , , , ,Conteudo confiavel,WhatsApp,Instagram, , , , , ,Publicacao digital, , , , , , ,Celular,LapTop/notebook, , , , , ,Celular,Confio muito,Confio pouco,Confio muito,Confio muito,Confio pouco,Confio pouco,Confio muito,Depende do conteudo dos videos ou textos de noticias,Noticias de diferentes pontos de vista,"Le, assiste ate o fim", ,Eu comento a noticia jornalistica nas redes sociais ou site, , , , ,Eu converso com amigos ou colegas sobre noticias jornalisticas, ,Nao confia,Sim,Frequentemente,Nao, ,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,Pouca responsabilidade,"Sim, muito",Muito impactado,Muito impactado,Muito impactado,Muito impactado,Pouco impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Mais ou menos impactado,Mais ou menos impactado,Mais ou menos impactado,Mais ou menos impactado,"Governo, politicos ou de partidos politicos do meu pais","Sim, muitas vezes",Sim,"Sim, sempre", ,Poder Judiciario, , , ,Universidades / cientistas, , , , ,Ordem dos advogados – OAB, , ,Nao,Sim,Sim,Nao,Nao,Sim,"Sim, para melhor",Discordo,Concordo,Discordo,Discordo,Universidades / cientistas,Aumentou muito,Confio muito,Urna eletrônica,Nada preocupado,Nada preocupado,Nada preocupado,Pouco preocupado,Nada preocupado,Confianca na independencia e confiabilidade da justica eleitoral,Garantia de que nao ha interferencia interna (dentro do Brasil),Medio completo,Branca,Catolica,"Entre de R$ 3.600,01 ate R$ 7.200,00 - De 3 ate 6 SMs",B2,30 a 39 anos,Medio,De 3  a 6 SMs,A/B,Catolicos
28858637,SP,SaO PAULO,Sudeste,Capital,Homens,44,35 a 44 anos,Ruim,Desaprovo,Pouca,Centro,Nao muito interessado,Extremamente interessado,Mais de uma vez por dia, , , , , , ,Sites alternativos de noticias, , ,Pelas redes sociais, , ,Conteudo confiavel,WhatsApp,Facebook, , , , , , , ,TV/Canal por assinatura/ Streaming, , , , ,Celular,LapTop/notebook, , , , , ,Celular,Nao confio nada,Nao confio nada,Confio pouco,Nao confio nada,Confio pouco,Nao sei,Confio muito,Videos ou textos de noticias mais curtos,Noticias de fontes que nao possuem um ponto particular/ nao emitem suas opiniões,Nao sabe, , , , , , ,Eu converso com amigos ou colegas sobre noticias jornalisticas, ,Nao confia,Nao,Frequentemente,Nao, ,Nenhuma responsabilidade,Nenhuma responsabilidade,Nenhuma responsabilidade,Nenhuma responsabilidade,Nenhuma responsabilidade,"Sim, muito",Muito impactado,Muito impactado,Mais ou menos impactado,Muito impactado,Pouco impactado,Mais ou menos impactado,Nao sei,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Pessoas em geral,Nao/Nenhuma,Nao,"Sim, sempre",Governo, , , , , ,Comercio, ,Igreja, , , , ,Nao,Nao,Nao,Nao,Nao sei,Nao,"Sim, para pior",Discordo,Concordo,Concordo,Discordo,Governo Federal,Aumentou um pouco,Nao confio,Voto impresso (impressao do voto da urna eletrônica),Muito preocupado,Muito preocupado,Muito preocupado,Muito preocupado,Muito preocupado,Garantia de que nao ha interferencia interna (dentro do Brasil),Garantia de que nao ha interferencia externa (de outros paises),Analfabeto/ ate 3a Serie Fundamental,Parda,Protestante/Evangelica,"Entre de R$ 600,01 ate R$ 1.200,00 - De  e meio ate 1 SM",D,40 a 49 anos,Sem instrucao,Ate 1 SM,D/E,Evangelicos
28859253,SP,LIMEIRA,Sudeste,Interior,Homens,39,35 a 44 anos,Pessimo,Desaprovo totalmente,Nenhuma,Esquerda/ Centro-Esquerda,Muito interessado,Extremamente interessado,Mais de uma vez por dia, , , , , ,Televisao,Sites alternativos de noticias, , , , , ,Facilidade de acesso,Facebook,Instagram,Youtube, , , , , , ,TV/Canal por assinatura/ Streaming, , , , ,Celular, , , , , , ,Celular,Confio pouco,Confio pouco,Confio muito,Confio muito,Confio pouco,Nao confio nada,Confio pouco,Nao sabe,Noticias de diferentes pontos de vista,Nao sabe, , , , , , , ,Nenhuma das alternativas anteriores,"Sim, mais ou menos",Nao,Frequentemente,Nao, ,Nao sei,Nao sei,Nao sei,Nao sei,Nao sei,"Sim, mais ou menos",Mais ou menos impactado,Mais ou menos impactado,Nao e impactado,Nao e impactado,Nao e impactado,Muito impactado,Muito impactado,Muito impactado,Mais ou menos impactado,Mais ou menos impactado,Muito impactado,Pouco impactado,Muito impactado,Muito impactado,Influencers/Celebridades,"Sim, muitas vezes",Sim,Nao compartilha, , , , , ,Universidades / cientistas, ,Industria e/ou agronegocio, , , , , ,Sim,Sim,Sim,Sim,Sim,Sim,Nao alterou em nada,Discordo,Discordo,Discordo,Discordo,OMS / Anvisa,Aumentou muito,Confio muito,Urna eletrônica,Pouco preocupado,Muito preocupado,Muito preocupado,Pouco preocupado,Muito preocupado,Garantia de que nao ha interferencia interna (dentro do Brasil),Confianca no sistema operacional de eleicao (urna ou papel),Analfabeto/ ate 3a Serie Fundamental,Parda,Protestante/Evangelica,"Entre de R$ 600,01 ate R$ 1.200,00 - De  e meio ate 1 SM",D,30 a 39 anos,Sem instrucao,Ate 1 SM,D/E,Evangelicos
28859464,SP,SaO PAULO,Sudeste,Capital,Homens,37,35 a 44 anos,Regular,Aprovo,Alguma,Nunca tive posicao politica,Algumas vezes tenho interesse,Extremamente interessado,Mais de uma vez por dia, , , , , ,Televisao, , , ,Pelas redes sociais, , ,Facilidade de acesso,WhatsApp,Youtube, , , , , , , ,TV/Canal por assinatura/ Streaming, , , , ,Celular,SmartTV, , , , , ,Celular,Confio pouco,Confio pouco,Nao utiliza,Confio pouco,Confio muito,Nao utiliza,Confio pouco,Videos ou textos de noticias mais curtos,Noticias de diferentes pontos de vista,Ignora/Nem le, , , ,Eu compartilho a noticia jornalistica com conhecidos, , ,Eu converso com amigos ou colegas sobre noticias jornalisticas, ,"Sim, pouco",Nao,Frequentemente,Nao, ,Pouca responsabilidade,Pouca responsabilidade,Pouca responsabilidade,Pouca responsabilidade,Alguma responsabilidade,"Sim, muito",Muito impactado,Muito impactado,Muito impactado,Muito impactado,Nao e impactado,Muito impactado,Nao sei,Nao sei,Pouco impactado,Mais ou menos impactado,Mais ou menos impactado,Pouco impactado,Mais ou menos impactado,Pouco impactado,Pessoas em geral,Nao/Nenhuma,Sim,Nao compartilha, , , , , , , , , , , , ,Instituicões Bancarias,Sim,Sim,Sim,Sim,Sim,Sim,"Sim, para pior",Nao sei,Nao sei,Discordo,Discordo,Amigos e familiares,Aumentou muito,Confio muito,Urna eletrônica,Nada preocupado,Nada preocupado,Nada preocupado,Nada preocupado,Nada preocupado,Nenhum desses, ,4a Serie Fundamental,Parda,Protestante/Evangelica,"Entre de R$ 600,01 ate R$ 1.200,00 - De  e meio ate 1 SM",D,30 a 39 anos,Fundamental,Ate 1 SM,D/E,Evangelicos
